,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
279,119361.31,119666.78,119642.3,119333.32,118644.57,117835.95,117210.91,116386.57,115526.15,114942.18,114143.0,113088.23,111746.21,110257.89,108832.12,107392.84,105847.78,104214.71,102482.23,101176.53,100121.46,99202.52,98339.92,97438.13,96647.34,96087.24,95558.43,95081.43,94827.15,94749.55,94837.04,94880.56,94767.68,95106.02,95872.14,96812.97,97901.0,99766.98,101044.9,102342.97,103581.86,104944.19,106337.99,107976.38,109984.15,112550.85,115524.81,119877.43,123953.96,127117.09,130433.56,134466.18,139375.39,144560.33,148954.53,153429.39,159466.69,167995.25,179280.34,195327.67,207111.94,218872.07,232113.72,238988.49,240365.25,244409.05,248667.41,250303.36,251585.44,250409.26,246282.32,240280.92,237701.94,231611.66,226323.99,219421.35,210565.09,203920.43,196235.27,187539.38
280,120035.93,120315.5,120271.95,119939.08,119225.5,118422.49,117803.51,116958.29,116109.01,115533.92,114702.82,113622.52,112251.93,110752.85,109322.1,107866.19,106302.02,104649.26,102913.72,101634.45,100578.06,99654.74,98779.71,97868.03,97083.87,96529.91,95992.87,95522.09,95283.94,95215.67,95328.72,95318.44,95236.22,95599.98,96410.51,97299.16,98503.53,100379.54,101608.07,102923.83,104171.91,105562.37,106961.94,108657.48,110679.68,113352.63,116384.55,120919.27,124865.34,128017.73,131429.55,135567.13,140563.21,145763.66,150132.08,154748.74,160947.84,169672.53,181639.82,197797.48,209155.62,221570.76,234464.67,240775.59,242341.67,246512.34,250755.25,252382.39,253529.04,252202.9,247773.2,241970.09,239266.63,233163.95,227840.91,220705.64,211788.36,205266.15,197367.82,188596.87
281,120710.94,120965.38,120902.6,120543.64,119808.04,119012.69,118394.88,117531.59,116696.45,116124.52,115262.23,114155.31,112757.87,111248.9,109812.24,108339.63,106756.24,105082.84,103349.42,102093.32,101035.6,100107.05,99219.51,98298.73,97522.86,96972.67,96428.13,95965.23,95742.52,95683.65,95826.42,95757.98,95707.43,96089.6,96966.6,97790.59,99110.69,100977.55,102187.41,103510.01,104769.12,106180.06,107588.07,109344.02,111393.74,114144.14,117273.13,121960.91,125795.13,128920.82,132436.7,136670.52,141735.54,146970.05,151294.4,156091.48,162394.74,171307.4,183931.53,200407.54,211299.0,224327.34,236701.92,242592.26,244289.81,248596.6,252737.18,254417.66,255530.11,253980.24,249255.05,243653.23,240748.14,234758.02,229324.51,221968.35,213080.88,206560.85,198487.34,189622.72
282,121385.31,121615.39,121533.22,121146.96,120392.2,119606.56,118985.0,118107.45,117288.52,116712.97,115821.23,114686.55,113264.02,111746.06,110302.54,108812.24,107210.44,105515.42,103789.35,102553.12,101494.08,100559.44,99658.51,98731.05,97964.33,97415.49,96865.04,96410.87,96202.11,96154.3,96311.01,96192.0,96189.33,96589.28,97534.98,98302.03,99725.01,101556.54,102772.04,104106.74,105370.93,106801.68,108215.51,110052.49,112123.81,114918.44,118181.26,122970.66,126752.04,129828.52,133475.08,137811.64,142939.21,148180.66,152470.08,157467.14,163857.79,173022.78,186373.29,202990.19,213555.19,227077.63,238987.74,244319.55,246261.78,250725.4,254677.98,256465.19,257542.86,255679.36,250713.07,245386.97,242259.37,236353.44,230764.47,223229.45,214360.2,207853.53,199605.16,190608.47
283,122059.01,122265.51,122164.81,121749.01,120976.98,120205.15,119574.82,118684.91,117885.25,117300.22,116380.75,115217.19,113770.38,112245.25,110793.0,109284.0,107663.72,105946.98,104234.42,103014.72,101954.35,101012.74,100097.5,99164.16,98407.49,97857.57,97302.8,96859.83,96663.5,96626.83,96798.39,96631.67,96678.01,97108.01,98105.23,98842.76,100344.08,102128.93,103368.88,104702.86,105973.0,107425.47,108849.65,110782.3,112868.25,115688.62,119091.51,123993.86,127698.43,130751.67,134549.72,138986.66,144191.53,149391.75,153661.86,158822.48,165342.71,174875.55,188946.75,205452.12,215916.51,229737.3,241297.17,246030.85,248311.31,252912.09,256650.87,258587.07,259490.0,257334.84,252150.96,247118.98,243820.94,237912.65,232227.29,224473.93,215672.52,209114.56,200682.89,191536.02
284,122733.01,122916.75,122796.34,122349.76,121563.39,120807.48,120163.32,119263.96,118486.71,117886.21,116939.82,115746.24,114276.92,112745.55,111283.59,109755.81,108116.96,106377.51,104683.82,103477.28,102415.57,101466.11,100535.65,99598.91,98853.16,98299.7,97741.4,97311.33,97126.71,97101.26,97280.5,97073.82,97167.91,97632.24,98676.52,99403.25,100986.4,102703.13,103962.55,105300.95,106584.16,108052.33,109489.69,111511.59,113617.86,116466.14,120053.58,125009.0,128603.1,131716.73,135596.16,140169.54,145456.23,150588.24,154853.28,160188.63,166880.19,176805.3,191612.16,207817.42,218265.13,232386.84,243634.54,247809.85,250512.52,255056.59,258654.22,260754.63,261395.84,258962.91,253528.35,248906.79,245331.97,239518.19,233680.36,225624.7,216987.74,210376.49,201724.9,192404.53
285,123407.3,123568.07,123427.78,122949.17,122151.42,121413.59,120751.48,119845.62,119092.92,118470.93,117499.4,116273.66,114782.7,113246.97,111774.32,110226.74,108570.15,106807.0,105137.56,103940.78,102877.75,101919.54,100972.94,100034.46,99300.54,98741.87,98180.85,97765.4,97591.75,97577.61,97746.69,97520.9,97651.71,98154.67,99253.8,99968.82,101618.57,103286.87,104552.98,105896.63,107200.06,108680.49,110137.49,112228.2,114387.85,117258.87,121015.38,126024.12,129489.85,132679.35,136614.83,141343.97,146694.61,151769.66,156075.26,161593.79,168564.72,178788.97,194284.42,209959.1,220616.52,234994.23,245965.69,249595.75,252751.9,257178.83,260632.4,262901.26,263287.67,260636.42,254905.55,250763.86,246818.07,241072.93,235105.86,226727.37,218343.84,211633.99,202744.09,193287.08
286,124080.83,124219.45,124060.15,123548.23,122741.08,122024.52,121338.27,120428.88,119702.93,119054.34,118058.49,116800.4,115288.65,113749.5,112265.17,110696.77,109022.37,107234.54,105596.58,104405.24,103340.88,102373.03,101410.21,100471.66,99750.47,99184.08,98621.15,98222.04,98058.63,98056.69,98215.55,97972.96,98137.49,98690.87,99812.27,100531.17,102253.12,103875.95,105147.08,106493.38,107818.98,109307.21,110796.85,112961.85,115187.16,118067.04,121986.91,126993.89,130368.01,133625.01,137632.41,142500.17,147930.36,152943.18,157312.72,163031.99,170312.95,180930.81,196705.1,212057.19,223018.12,237512.37,248222.35,251355.24,254869.9,259350.97,262593.36,264991.13,265167.21,262380.0,256371.79,252676.82,248288.99,242569.77,236509.11,227890.96,219692.28,212893.97,203780.69,194190.27
287,124754.59,124871.9,124692.41,124145.9,123332.38,122639.31,121924.66,121014.77,120317.79,119636.4,118618.07,117325.47,115794.76,114254.1,112756.14,111166.82,109474.53,107660.99,106060.04,104870.66,103804.96,102826.56,101846.58,100909.67,100202.13,99626.32,99062.3,98681.3,98527.37,98537.71,98678.07,98428.41,98630.18,99236.87,100329.93,101105.35,102903.74,104459.16,105753.67,107086.73,108440.91,109938.83,111474.38,113668.47,115985.49,118911.58,123016.17,127921.46,131263.48,134584.55,138656.85,143634.03,149168.23,154070.21,158572.43,164507.97,172039.74,183119.45,199206.96,214171.95,225469.18,240040.93,250389.73,253096.0,257031.17,261571.77,264560.6,267024.87,266985.38,264111.67,257855.72,254572.95,249721.63,244094.57,237905.42,229023.1,221093.31,214074.7,204896.12,195093.26
288,125427.52,125524.37,125325.56,124742.14,123925.32,123257.98,122509.63,121602.29,120937.53,120217.09,119177.12,117848.83,116301.02,114759.82,113247.22,111635.93,109926.6,108086.35,106527.97,105337.03,104270.01,103280.14,102282.91,101349.35,100656.39,100068.58,99504.31,99143.18,98997.97,99020.68,99132.52,98893.03,99119.14,99773.72,100838.93,101694.89,103559.48,105044.23,106364.08,107679.32,109068.61,110573.57,112153.58,114353.26,116771.14,119761.36,124066.37,128837.95,132165.57,135560.41,139715.98,144783.31,150381.98,155247.42,159875.95,166007.39,173840.35,185290.24,201882.02,216291.0,227914.29,242569.69,252559.21,254840.74,259140.03,263805.07,266622.35,269076.75,268800.94,265815.66,259342.47,256475.06,251148.58,245684.39,239254.9,230174.91,222571.76,215246.29,206007.73,196002.55
289,126100.64,126177.9,125957.52,125340.03,124521.98,123875.41,123096.19,122194.49,121556.14,120797.37,119734.65,118372.43,116808.41,115265.72,113737.45,112105.04,110377.67,108516.01,106996.87,105804.36,104735.15,103733.75,102720.03,101791.54,101110.72,100511.69,99948.83,99606.87,99470.45,99502.31,99587.08,99361.97,99604.32,100302.12,101345.86,102281.31,104197.9,105625.9,106973.02,108281.89,109696.68,111212.38,112856.01,115045.44,117563.34,120630.42,125066.41,129745.22,133086.47,136561.89,140777.78,145926.47,151609.83,156455.02,161197.46,167518.17,175890.74,187579.64,204562.66,218475.43,230415.52,245148.73,254642.08,256631.91,261164.69,266072.89,268756.02,271088.6,270696.63,267453.64,260883.95,258323.17,252615.76,247250.14,240616.6,231385.02,224032.43,216412.15,207101.67,196890.37
290,126774.96,126831.41,126588.25,125939.59,125123.42,124492.62,123685.39,122791.42,122173.59,121378.23,120291.61,118896.25,117316.91,115771.78,114227.78,112574.14,110827.73,108950.91,107466.72,106272.66,105200.37,104186.52,103158.81,102235.42,101565.13,100955.66,100395.88,100072.4,99944.82,99982.57,100034.26,99834.44,100100.62,100837.86,101848.16,102872.23,104817.82,106205.88,107574.17,108887.33,110333.32,111853.43,113565.03,115731.64,118376.88,121515.04,126054.74,130612.7,134010.93,137576.9,141875.13,147118.09,152838.06,157679.21,162529.16,169043.21,178012.23,189883.24,207178.25,220641.1,233033.68,247824.09,256544.63,258433.91,263238.05,268400.21,270931.66,273172.39,272649.08,269037.69,262544.07,260124.61,254186.99,248879.95,242000.68,232644.56,225452.43,217545.05,208264.02,197766.29
291,127449.44,127485.96,127218.76,126540.82,125728.64,125108.53,124276.22,123392.09,122789.84,121958.66,120846.98,119420.29,117827.52,116277.99,114717.23,113042.26,111275.81,109390.19,107937.54,106741.92,105665.66,104639.3,103598.39,102681.85,102019.61,101400.48,100845.5,100539.76,100421.93,100468.96,100475.64,100313.8,100616.55,101381.01,102343.19,103476.28,105442.56,106791.22,108169.21,109498.39,110973.13,112495.79,114265.55,116425.27,119184.42,122391.12,127082.56,131498.48,134953.49,138592.98,143014.59,148378.79,154052.52,158899.16,163884.7,170588.3,179966.12,192300.76,209825.77,222805.49,235738.99,250437.0,258356.8,260412.78,265402.73,270705.39,273168.06,275254.32,274600.15,270627.4,264320.46,261906.48,255817.31,250560.38,243389.26,233899.89,226829.06,218727.94,209419.32,198669.74
292,128124.04,128140.45,127847.98,127143.72,126337.68,125724.16,124869.7,123997.56,123404.86,122539.64,121400.73,119943.53,118339.26,116784.35,115205.78,113510.35,111722.84,109833.89,108409.33,107212.14,106131.02,105091.21,104039.65,103129.99,102474.15,101846.16,101297.69,101008.98,100900.96,100974.95,100924.57,100795.1,101124.6,101935.9,102842.84,104098.83,106075.69,107372.15,108768.86,110107.82,111612.41,113141.34,114971.7,117146.83,120018.66,123287.03,128171.9,132450.04,135894.16,139635.55,144169.55,149627.08,155318.34,160138.53,165276.81,172155.18,181744.96,194813.23,212460.13,224984.92,238626.17,252953.62,260268.34,262533.03,267665.05,272955.94,275414.01,277357.09,276542.77,272240.81,266153.48,263604.89,257505.55,252212.82,244786.4,235230.88,228297.72,219961.52,210570.89,199511.53
293,128799.81,128795.95,128475.87,127748.3,126950.57,126338.43,125464.82,124607.88,124018.61,123120.15,121952.83,120466.97,118852.13,117290.85,115694.39,113978.39,112168.8,110282.04,108882.08,107683.34,106596.45,105543.11,104481.71,103580.72,102928.74,102292.69,101752.48,101480.06,101381.92,101487.29,101375.23,101279.18,101628.04,102509.49,103347.99,104726.22,106693.4,107970.13,109374.08,110724.76,112251.13,113789.15,115683.55,117887.94,120841.94,124213.39,129260.92,133421.04,136837.36,140689.89,145326.98,150858.78,156587.31,161361.56,166693.77,173685.29,183478.21,197252.82,215244.93,227271.42,241575.47,255347.41,262211.71,264622.51,269906.56,275091.06,277612.04,279522.58,278467.37,273844.19,267979.7,265211.55,259239.79,253828.23,246159.48,236638.66,229709.51,221180.45,211687.02,200315.87
294,129475.68,129451.37,129102.39,128354.56,127567.33,126951.32,126062.63,125223.08,124630.03,123700.16,122503.25,120990.6,119366.14,117797.49,116182.08,114446.38,112613.66,110734.68,109355.8,108155.5,107061.92,105994.12,104925.47,104034.06,103383.38,102740.94,102209.88,101952.17,101865.67,101985.7,101820.02,101774.55,102142.07,103096.03,103874.25,105361.14,107290.97,108573.65,109990.41,111346.52,112893.95,114438.29,116418.54,118645.94,121646.94,125160.39,130316.05,134420.71,137785.36,141777.31,146524.45,152123.72,157860.68,162598.73,168145.77,175232.56,185297.56,199853.1,218000.05,229679.08,244517.79,257793.42,264058.36,266737.66,272196.24,277181.26,279823.28,281700.68,280306.06,275421.26,269861.43,266850.8,260975.37,255395.2,247530.64,238031.65,231118.89,222397.36,212758.27,201231.08
295,130151.61,130107.77,129727.52,128961.44,128189.07,127563.84,126662.1,125843.23,125240.1,124280.7,123052.97,121514.4,119882.28,118304.24,116668.82,114913.35,113057.4,111192.78,109831.41,108629.54,107528.33,106445.1,105370.04,104489.15,103837.19,103190.06,102670.78,102426.16,102351.39,102487.03,102270.75,102277.06,102676.21,103684.49,104431.42,106001.02,107881.52,109190.03,110606.04,111968.51,113539.01,115094.48,117176.04,119419.08,122447.51,126109.55,131385.35,135409.16,138749.7,142903.14,147757.83,153440.34,159134.44,163852.97,169575.94,176803.06,187263.87,202594.38,220625.34,232199.63,247362.33,260264.75,265887.6,268936.67,274548.61,279306.23,282115.48,283806.85,282096.78,276976.1,271741.1,268545.37,262670.82,256987.34,248883.27,239461.14,232492.95,223569.49,213764.45,202228.23
296,130828.68,130764.05,130351.2,129570.0,128814.75,128174.92,127263.22,126468.36,125848.79,124860.7,123600.95,122038.37,120399.58,118811.11,117155.58,115380.24,113500.03,111655.45,110307.99,109104.55,107994.79,106895.15,105816.32,104946.88,104291.03,103640.04,103134.34,102902.05,102839.08,102982.74,102724.09,102780.81,103216.12,104274.01,105009.42,106665.4,108473.93,109803.0,111223.71,112600.05,114187.27,115756.84,117932.93,120197.62,123255.78,127113.5,132446.0,136353.28,139758.4,143998.94,148999.49,154770.02,160392.55,165106.73,171017.55,178429.65,189312.44,205434.03,223146.68,234706.33,250195.75,262766.03,267789.87,271299.78,276855.02,281464.2,284457.34,285867.72,283857.33,278464.38,273681.98,270184.14,264417.28,258568.54,250131.88,240893.72,233867.88,224701.71,214704.65,203198.72
297,131505.77,131420.2,130973.41,130180.25,129444.42,128785.58,127867.07,127098.51,126456.07,125441.2,124147.16,122561.48,120918.02,119318.08,117641.37,115847.04,113941.51,112122.73,110785.56,109580.55,108461.28,107344.26,106263.43,105406.4,104744.89,104090.89,103600.59,103379.85,103328.76,103461.57,103182.61,103278.09,103754.1,104869.81,105592.74,107319.0,109076.38,110412.51,111838.79,113236.56,114836.85,116427.36,118676.35,120997.66,124080.09,128117.06,133506.55,137278.33,140764.45,145065.15,150232.05,156071.57,161634.52,166392.97,172500.68,180213.32,191418.58,208280.79,225427.73,237215.83,252983.6,265260.43,269699.48,273704.08,279137.13,283594.65,286776.21,287913.1,285667.56,279952.34,275698.84,271795.33,266107.51,260119.1,251327.07,242371.54,235237.74,225808.4,215660.42,204176.05
298,132182.88,132077.28,131595.21,130792.19,130079.18,129394.73,128472.6,127732.68,127061.9,126021.14,124692.61,123084.74,121437.62,119825.15,118126.17,116312.79,114380.87,112595.6,111264.1,110057.54,108927.79,107793.31,106712.25,105868.59,105198.75,104542.62,104069.54,103859.56,103821.31,103943.2,103646.37,103777.42,104306.58,105445.68,106172.62,107975.07,109684.42,111025.85,112454.95,113876.2,115484.85,117110.04,119437.73,121828.64,124920.65,129130.85,134518.97,138194.19,141752.42,146130.12,151445.13,157370.22,162867.97,167695.59,174018.96,182064.93,193693.88,210857.65,227661.81,239779.14,255675.2,267674.34,271580.43,275976.77,281473.22,285706.19,289033.01,289944.91,287554.43,281537.97,277777.0,273389.69,267733.69,261644.91,252589.66,243840.71,236610.23,226934.38,216639.11,205158.58
299,132861.08,132734.18,132215.48,131405.84,130717.99,130003.41,129080.87,128371.96,127666.26,126601.55,125236.22,123608.13,121959.39,120332.31,118610.95,116778.43,114819.06,113073.18,111743.64,110535.51,109394.33,108241.39,107161.91,106332.6,105652.62,104995.22,104541.22,104341.2,104315.88,104418.08,104113.69,104284.02,104869.38,105978.41,106764.94,108648.05,110286.21,111652.33,113067.48,114518.99,116138.0,117811.88,120170.47,122658.51,125799.64,130205.65,135486.61,139128.34,142755.04,147202.29,152634.38,158671.03,164051.82,169021.85,175577.43,183893.47,196019.07,213521.31,229913.63,242395.43,258377.82,269991.82,273441.02,278296.17,283861.97,287824.44,291228.43,291909.48,289428.13,283142.9,279836.49,274941.75,269390.6,263162.92,253817.31,245368.12,237894.52,228148.02,217617.5,206139.49
300,133539.26,133392.0,132834.18,132021.18,131360.89,130610.52,129690.84,129016.4,128269.09,127181.37,125777.98,124131.65,122482.33,120839.55,119094.71,117243.96,115256.05,113555.49,112224.16,111014.46,109860.88,108689.39,107613.31,106799.32,106106.48,105448.69,105015.64,104824.79,104812.48,104884.4,104590.68,104786.64,105422.47,106501.95,107373.44,109326.39,110889.93,112282.8,113679.15,115167.81,116794.39,118515.43,120880.08,123474.92,126684.09,131302.52,136442.44,140069.42,143774.88,148311.2,153839.9,159946.07,165289.0,170394.68,177160.78,185800.76,198324.99,216370.42,232169.89,245005.15,261080.47,272311.43,275305.8,280558.67,286264.12,290045.35,293443.48,293871.05,291271.36,284750.82,281902.39,276487.45,271119.13,264629.01,255066.64,246981.3,239168.54,229357.29,218602.8,207103.25
301,134218.5,134048.49,133454.59,132640.44,132002.44,131219.3,130305.76,129659.59,128871.45,127759.5,126319.94,124656.33,123005.41,121345.86,119578.43,117708.38,115697.59,114038.79,112705.67,111493.48,110327.43,109138.2,108067.35,107266.09,106561.22,105904.81,105491.97,105310.33,105307.63,105350.8,105072.2,105285.23,105966.59,107023.28,107978.6,109986.39,111490.02,112911.66,114301.32,115816.96,117455.02,119243.46,121597.44,124298.18,127588.86,132346.23,137388.43,141030.37,144821.82,149422.85,155038.84,161236.01,166558.44,171786.58,178756.15,187974.84,200757.66,219225.28,234496.18,247675.0,263837.06,274537.5,277220.62,282729.87,288703.56,292344.35,295614.73,295920.09,293042.13,286418.7,283908.79,278077.32,272820.96,266108.49,256380.46,248574.59,240436.07,230546.77,219564.07,208058.25
302,134897.68,134703.63,134076.74,133264.75,132643.68,131830.84,130925.67,130301.48,129474.38,128336.99,126862.11,125182.16,123528.62,121852.22,120062.1,118171.69,116144.71,114523.08,113188.17,111972.56,110793.05,109588.75,108523.16,107732.92,107016.83,106363.58,105970.19,105797.84,105801.29,105809.36,105557.42,105795.55,106518.43,107539.68,108588.46,110626.81,112088.28,113532.27,114926.48,116475.13,118117.96,119978.4,122308.43,125143.93,128510.01,133377.44,138292.22,141995.02,145883.01,150572.14,156289.16,162526.25,167845.43,173189.23,180366.6,190224.73,203205.35,222010.22,236802.16,250470.37,266697.12,276569.03,279147.0,284953.65,291207.4,294688.84,297864.28,298031.02,294753.7,288216.71,285863.74,279781.58,274593.33,267612.59,257748.94,250122.63,241666.87,231812.27,220511.98,208973.1
303,135577.9,135358.49,134700.61,133893.04,133283.51,132444.06,131549.52,130942.05,130076.8,128912.75,127404.46,125710.2,124051.97,122357.62,120544.7,118632.88,116596.46,115008.37,113671.66,112451.68,111258.66,110040.12,108981.64,108199.78,107473.32,106825.03,106450.34,106288.22,106301.39,106261.75,106049.9,106326.57,107078.05,108048.37,109212.14,111272.27,112692.14,114146.37,115557.52,117136.59,118782.25,120704.31,123027.21,125983.28,129422.05,134450.36,139215.3,142978.76,146945.27,151766.03,157612.76,163801.74,169127.82,174617.17,181998.31,192295.35,205774.74,224829.17,239106.62,253359.2,269489.8,278503.02,281264.3,287276.13,293687.05,297099.27,300111.65,300140.31,296471.35,290142.22,287797.04,281550.75,276421.39,269121.55,259112.64,251622.4,242953.08,233069.81,221490.5,209981.54
304,136258.02,136011.92,135326.23,134525.35,133922.98,133060.08,132178.44,131581.25,130679.77,129486.73,127945.94,126239.41,124575.43,122862.03,121027.23,119092.9,117052.89,115494.65,114156.15,112930.84,111723.32,110493.24,109441.91,108666.68,107930.69,107289.18,106932.41,106780.59,106822.21,106722.12,106544.39,106849.23,107650.04,108561.9,109855.29,111926.53,113291.32,114765.3,116186.79,117797.44,119449.86,121436.11,123775.46,126850.77,130354.99,135588.26,140207.95,143960.43,148035.51,152976.27,158923.07,165131.74,170430.79,176083.95,183653.14,194178.77,208445.53,227633.82,241427.05,256443.28,272178.69,280544.01,283534.17,289704.14,296107.28,299519.92,302381.58,302240.21,298214.84,292129.74,289638.5,283383.53,278218.44,270639.84,260560.03,253224.12,244295.47,234323.09,222400.18,211058.45
305,136939.16,136663.9,135953.58,135161.7,134560.96,133677.79,132812.49,132219.05,131282.18,130058.91,128487.59,126769.8,125099.01,123366.46,121509.68,119551.75,117514.03,115981.92,114641.63,113410.03,112187.93,110947.19,109904.89,109133.61,108388.93,107756.05,107416.42,107274.98,107349.71,107184.28,107041.79,107366.98,108241.72,109081.21,110503.51,112564.48,113908.44,115390.06,116823.94,118457.65,120119.8,122173.87,124544.3,127706.62,131320.05,136725.74,141221.11,144944.7,149138.15,154189.04,160215.65,166464.99,171716.25,177577.1,185268.63,196013.37,211038.14,230599.44,243862.21,259593.92,274735.26,282619.17,285770.66,292109.47,298402.15,301888.29,304719.74,304320.28,299947.22,294109.65,291379.01,285266.79,279974.49,272131.42,262092.35,254762.61,245621.47,235536.79,223268.03,212141.35
306,137620.16,137314.37,136582.68,135802.14,135197.42,134298.32,133451.69,132854.32,131884.03,130629.25,129029.39,127301.36,125622.69,123869.88,121992.03,120009.41,117979.93,116470.2,115128.12,113889.24,112651.56,111402.9,110370.61,109600.55,108848.97,108225.66,107901.5,107772.29,107862.43,107640.19,107551.08,107895.88,108847.03,109622.76,111159.6,113181.13,114531.36,116026.49,117466.14,119122.14,120791.1,122936.01,125330.91,128543.09,132306.84,137827.27,142264.53,145933.98,150275.76,155444.18,161543.45,167802.81,173016.68,179107.46,186902.28,197939.79,213802.46,233533.06,246427.21,262736.85,277347.84,284589.95,288034.72,294566.78,300648.14,304270.88,307071.49,306306.33,301650.67,296150.34,293155.2,287151.37,281676.99,273620.75,263608.15,256298.3,246945.1,236700.46,224259.37,213187.82
307,138302.15,137963.31,137212.39,136447.82,135833.44,134920.57,134096.11,133488.1,132486.39,131198.82,129571.35,127835.16,126146.46,124372.26,122473.28,120465.86,118451.61,116960.45,115616.57,114369.42,113115.14,111859.46,110838.17,110066.59,109309.89,108698.94,108388.53,108271.64,108378.2,108102.38,108067.89,108445.99,109454.33,110196.88,111820.89,113790.32,115167.79,116662.14,118108.53,119788.95,121469.79,123721.87,126133.47,129374.8,133295.85,138943.7,143295.98,146940.48,151454.01,156737.33,162926.0,169140.95,174335.15,180614.46,188560.61,200023.04,216717.42,236327.4,249113.15,265774.51,279987.49,286541.87,290389.2,297091.78,302931.71,306741.35,309344.69,308239.83,303329.67,298188.62,294992.04,288991.66,283407.11,275089.48,265164.24,257794.7,248218.9,237791.64,225341.92,214199.08
308,138983.97,138610.67,137843.85,137097.66,136467.88,135544.55,134745.79,134120.37,133088.14,131766.48,130113.45,128370.15,126670.32,124874.62,122954.4,120921.07,118928.13,117451.7,116106.03,114849.62,113577.7,112317.8,111308.49,110532.63,109771.71,109175.01,108877.53,108773.05,108888.01,108567.28,108585.98,109002.15,110062.69,110792.95,112507.97,114401.45,115800.59,117299.89,118760.94,120459.09,122154.93,124507.01,126941.66,130214.6,134342.67,140050.91,144280.46,147993.9,152600.32,158039.15,164322.31,170462.35,175653.03,182133.52,190278.61,202193.99,219737.37,239010.21,251784.05,268800.03,282659.21,288572.37,292920.72,299566.89,305250.93,309265.64,311568.35,310140.25,304935.66,300293.91,296767.45,290887.93,285125.03,276443.13,266723.62,259291.91,249448.29,238809.32,226394.65,215187.15
309,139665.6,139256.42,138477.06,137751.7,137101.83,136171.38,135400.78,134751.09,133690.38,132332.22,130654.59,128906.33,127194.25,125375.91,123435.41,121375.04,119409.54,117943.97,116596.49,115329.82,114039.23,112776.99,111780.68,110998.65,110234.42,109653.89,109368.52,109276.52,109379.93,109037.63,109097.18,109556.23,110677.64,111394.58,113183.63,115023.11,116429.69,117934.87,119418.56,121130.56,122848.65,125277.87,127772.5,131071.26,135389.01,141157.91,145244.68,149044.41,153715.2,159331.22,165688.66,171766.5,177005.36,183696.68,192163.98,204426.26,222764.71,241435.48,254457.78,271776.4,285323.37,290610.66,295496.54,302015.55,307540.14,311764.79,313775.01,312094.81,306541.19,302482.42,298512.44,292722.2,286809.04,277737.65,268332.96,260783.39,250649.22,239844.23,227454.91,216173.22
310,140348.17,139901.69,139112.03,138411.1,137734.13,136799.94,136059.99,135380.21,134291.97,132897.11,131195.85,129443.7,127718.26,125876.11,123915.26,121826.74,119896.86,118437.26,117087.98,115810.01,114500.66,113237.97,112255.68,111464.66,110698.02,110135.6,109861.51,109783.0,109874.77,109513.49,109610.53,110125.59,111271.52,111992.54,113861.84,115650.63,117062.79,118570.94,120079.42,121800.34,123555.14,126067.64,128635.95,131945.03,136446.06,142213.94,146199.11,150075.72,154828.69,160602.54,167051.83,173061.5,178375.02,185297.16,194121.65,206839.0,225503.18,243810.3,257189.05,274649.19,287900.79,292617.95,297930.13,304522.47,309808.73,314196.29,315966.73,314132.99,308253.56,304738.02,300238.83,294485.89,288465.63,279106.55,269932.59,262277.65,251871.45,240904.55,228520.85,217178.9
311,141030.51,140545.28,139748.76,139074.77,138365.88,137431.4,136724.6,136007.72,134894.02,133460.0,131737.23,129983.35,128242.32,126376.26,124394.97,122277.15,120389.16,118931.55,117580.48,116290.2,114961.04,113699.81,112732.56,111930.64,111162.52,110620.17,110356.51,110291.58,110362.46,109993.08,110131.52,110705.79,111819.84,112603.59,114557.83,116271.51,117709.69,119203.15,120743.55,122475.48,124281.79,126827.12,129498.15,132859.31,137567.5,143222.56,147172.82,151122.45,155949.71,161848.48,168417.18,174303.71,179769.71,186940.31,196054.59,209304.86,228334.29,246203.96,259976.97,277533.64,290374.36,294603.19,300414.0,307086.2,312084.45,316560.94,318085.05,316156.63,309986.95,306972.99,301918.65,296283.25,290113.5,280436.73,271596.55,263674.02,253190.87,241964.43,229584.89,218195.34
312,141713.77,141187.16,140387.25,139742.75,138995.92,138064.61,137394.66,136633.56,135495.4,134020.88,132278.7,130524.21,128766.44,126875.29,124874.52,122726.26,120886.47,119426.87,118073.99,116770.37,115421.3,114163.47,113212.29,112396.59,111627.92,111107.62,110853.53,110802.27,110841.05,110482.86,110648.27,111275.72,112358.42,113231.65,115259.4,116894.38,118360.76,119834.4,121414.01,123153.99,125010.2,127562.14,130346.08,133779.3,138712.17,144218.61,148153.79,152187.34,157109.58,163111.6,169755.08,175602.48,181213.84,188609.84,198071.33,211749.94,231363.5,248602.22,262757.68,280417.96,292850.05,296592.82,302836.3,309664.27,314471.34,318946.78,320199.96,318146.87,311723.5,309214.82,303591.36,298159.25,291704.01,281790.76,273355.3,265058.89,254505.32,243031.9,230629.74,219213.54
